,UniqueID,,Course,
,3109,,PHYS259,
,3109,,PHYS369,
,3109,,PSYC203,
,3110,,ACCT317,
,3110,,ACCT323,
,3110,,ANTH201,
,3110,,ANTH331,
,3110,,ARKY325,
,3110,,BIOL231,
,3110,,BIOL233,
,3110,,BIOL313,
,3110,,BSEN291,
,3110,,BSEN395,
,3110,,CHEM201,
,3110,,CHEM203,
,3110,,CHEM351,
,3110,,COMS363,
,3110,,CPSC203,
,3110,,CPSC231,
,3110,,DRAM571,
,3110,,ECON201,
,3110,,ECON203,
,3110,,ENGL231,
,3110,,ENTI381,
,3110,,ENTI403,
,3110,,FNCE317,
,3110,,GEOG213,
,3110,,GEOG381,
,3110,,GEOG397.04,
,3110,,GLGY209,
,3110,,MATH211,
,3110,,MATH251,
,3110,,MATH253,
,3110,,MGST391,
,3110,,MKTG317,
,3110,,OPMA317,
,3110,,PHIL347,
,3110,,PHYS211,
,3110,,PHYS223,
,3110,,RELS205,
,3110,,SOCI201,
,3110,,STAT213,
,3110,,STAT217,
,3111,,ACCT317,
,3111,,ACCT323,
,3111,,ACCT341,
,3111,,ACCT343,
,3111,,ACCT361,
,3111,,ACCT421,
,3111,,ACCT425,
,3111,,ACCT465,
,3111,,ANTH203,
,3111,,BSEN291,
,3111,,BSEN395,
,3111,,BSEN595,
,3111,,COMS363,
,3111,,CPSC203,
,3111,,DRAM571,
,3111,,ECON201,
,3111,,ECON203,
,3111,,ECON303,
,3111,,ENGL231,
,3111,,FNCE317,
,3111,,GEOG213,
,3111,,GLGY209,
,3111,,GRST309,
,3111,,HROD317,
,3111,,MATH251,
,3111,,MGIS317,
,3111,,MGIS559,
,3111,,MGST391,
,3111,,MGST493,
,3111,,MGST495,
,3111,,MKTG317,
,3111,,MUTC351,
,3111,,OPMA317,
,3111,,PSYC203,
,3111,,RELS203,
,3111,,RELS341,
,3111,,SAST315,
,3111,,SGMA591,
,3111,,SOCI399,
,3111,,STAT213,
,3111,,STAT217,
,3112,,ANTH303,
,3112,,ARKY327,
,3112,,BCEM393,
,3112,,BIOL231,
,3112,,BIOL233,
,3112,,BIOL311,
,3112,,BIOL313,
,3112,,BIOL331,
,3112,,CHEM201,
,3112,,CHEM203,
,3112,,CHEM351,
,3112,,CHEM353,
,3112,,CHIN317.01,
,3112,,CMMB343,
,3112,,CMMB403,
,3112,,CMMB411,
,3112,,CMMB505,
,3112,,CMMB511,
,3112,,CMMB519,
,3112,,CMMB528,
,3112,,CMMB528A,
,3112,,ECON201,
,3112,,MATH251,
,3112,,MATH253,
,3112,,PHIL347,
,3112,,PHYS211,
,3112,,PHYS223,
,3112,,PSYC205,
,3112,,PSYC351,
,3112,,PSYC365,
,3112,,SCIE331,
,3112,,SOCI201,
,3113,,ANTH203,
,3113,,BCEM393,
,3113,,BIOL231,
,3113,,BIOL233,
,3113,,BIOL311,
,3113,,BIOL313,
,3113,,BIOL331,
,3113,,CHEM201,
,3113,,CHEM203,
,3113,,CHEM311,
,3113,,CHEM315,
,3113,,CHEM351,
,3113,,CHEM353,
,3113,,CPSC203,
,3113,,CPSC217,
,3113,,EAST201,
,3113,,ECON201,
,3113,,GEOG205,
,3113,,HTST201,
,3113,,HTST207,
,3113,,JPNS205,
,3113,,MATH114,
,3113,,MATH213,
,3113,,MATH251,
,3113,,MATH253,
,3113,,PHIL279,
,3113,,PHYS221,
,3113,,PHYS223,
,3113,,RELS201,
,3113,,RELS203,
,3113,,RELS205,
,3113,,STAT213,
,3113,,UNIV205,
,3114,,ANTH203,
,3114,,BCEM393,
,3114,,BIOL231,
,3114,,BIOL233,
,3114,,BIOL311,
,3114,,BIOL313,
,3114,,BIOL331,
,3114,,CHEM201,
,3114,,CHEM203,
,3114,,CHEM311,
,3114,,CHEM315,
,3114,,CHEM351,
,3114,,CHEM353,
,3114,,CPSC203,
,3114,,CPSC217,
,3114,,EAST201,
,3114,,ECON201,
,3114,,GEOG205,
,3114,,HTST201,
,3114,,HTST207,
,3114,,JPNS205,
,3114,,MATH114,
,3114,,MATH213,
,3114,,MATH251,
,3114,,MATH253,
,3114,,PHIL279,
,3114,,PHYS221,
,3114,,PHYS223,
,3114,,RELS201,
,3114,,RELS203,
,3114,,RELS205,
,3114,,STAT213,
,3114,,UNIV205,
,3115,,ANTH203,
,3115,,BIOL231,
,3115,,BIOL233,
,3115,,BIOL313,
,3115,,CHEM201,
,3115,,CHEM203,
,3115,,DEST201,
,3115,,ECON201,
,3115,,ENGL231,
,3115,,ENGL239,
,3115,,HTST201,
,3115,,HTST301,
,3115,,MATH251,
,3115,,PHYS211,
,3115,,POLI201,
,3115,,POLI283,
,3115,,POLI381,
,3115,,PSYC203,
,3115,,SOCI201,
,3115,,SPAN203,
,3116,,ANTH203,
,3116,,CHIN205,
,3116,,CHIN207,
,3116,,GRST205,
,3116,,HTST209,
,3116,,JPNS205,
,3116,,JPNS207,
,3116,,MATH251,
,3116,,RELS203,
,3117,,ACCT317,
,3117,,ACCT323,
,3117,,ANTH331,
,3117,,ART349,
,3117,,BIOL307,
,3117,,BSEN291,
,3117,,BSEN395,
,3117,,COMS363,
,3117,,COOP523.01,
,3117,,COOP523.02,
,3117,,CPSC203,
,3117,,ECON201,
,3117,,ECON203,
,3117,,ECON341,
,3117,,ENGL231,
,3117,,FNCE317,
,3117,,FNCE451,
,3117,,FNCE465,
,3117,,FREN215,
,3117,,GLGY209,
,3117,,GOPH375,
,3117,,HROD317,
,3117,,MATH251,
,3117,,MGIS317,
,3117,,MGST391,
,3117,,MGST493,
,3117,,MGST495,
,3117,,MKTG317,
,3117,,OPMA317,
,3117,,PSYC205,
,3117,,PSYC345,
,3117,,RELS203,
,3117,,RELS373,
,3117,,SOCI201,
,3117,,SOCI303,
,3117,,STAT213,
,3117,,STAT217,
,3118,,ACCT317,
,3118,,ARHI203,
,3118,,ARHI323,
,3118,,ASTR207,
,3118,,BIOL231,
,3118,,CHEM203,
,3118,,CNST331,
,3118,,COMS363,
,3118,,CPSC203,
,3118,,DNCE341,
,3118,,DNCE345,
,3118,,ECON201,
,3118,,ECON203,
,3118,,ENGL231,
,3118,,ENGL239,
,3118,,FREN215,
,3118,,GLGY209,
,3118,,KNES201,
,3118,,KNES203,
,3118,,KNES213,
,3118,,KNES237,
,3118,,KNES243,
,3118,,KNES245,
,3118,,KNES251,
,3118,,KNES253,
,3118,,KNES259,
,3118,,KNES260,
,3118,,KNES263,
,3118,,LING201,
,3118,,MATH251,
,3118,,MATH253,
,3118,,PHYS221,
,3118,,PSYC353,
,3118,,PSYC385,
,3118,,SOCI201,
,3118,,SOCI321,
,3119,,ANTH311,
,3119,,ANTH331,
,3119,,ART233,
,3119,,ENTI381,
,3119,,FNCE317,
,3119,,HROD317,
,3119,,INNO323,
,3119,,MGIS317,
,3119,,MGIS331,
,3119,,MGIS333,
,3119,,MGIS461,
,3119,,MGIS463,
,3119,,MGIS465,
,3119,,MGIS467,
,3119,,MGST391,
,3119,,MGST493,
,3119,,MGST495,
,3119,,MKTG317,
,3119,,OPMA317,
,3119,,RMIN317,
,3119,,SGMA591,
,3120,,ANTH203,
,3120,,BCEM393,
,3120,,BIOL231,
,3120,,BIOL233,
,3120,,BIOL311,
,3120,,BIOL313,
,3120,,BIOL331,
,3120,,CHEM201,
,3120,,CHEM203,
,3120,,CHEM351,
,3120,,ENGL393,
,3120,,ENGL399,
,3120,,GLGY209,
,3120,,GOPH375,
,3120,,GRST209,
,3120,,MATH249,
,3120,,MATH253,
,3120,,PHIL249,
,3120,,PHYS211,
,3120,,PHYS223,
,3120,,PSYC205,
,3120,,PSYC305,
,3120,,PSYC312,
,3120,,PSYC312A,
,3120,,PSYC345,
,3120,,PSYC351,
,3120,,PSYC365,
,3120,,PSYC369,
,3120,,PSYC375,
,3120,,PSYC385,
,3120,,SOCI201,
,3120,,ZOOL461,
,3121,,ANTH201,
,3121,,ANTH203,
,3121,,ARKY325,
,3121,,CPSC231,
,3121,,CPSC233,
,3121,,CPSC355,
,3121,,ECON201,
,3121,,ECON203,
,3121,,GLGY209,
,3121,,HTST319,
,3121,,MATH211,
,3121,,MATH251,
,3121,,MATH253,
,3121,,MATH271,
,3121,,PHIL279,
,3121,,PHYS221,
,3121,,STAT213,
,3121,,STAT217,
,3122,,ACCT317,
,3122,,ACCT323,
,3122,,ANTH331,
,3122,,ASTR207,
,3122,,BIOL307,
,3122,,BSEN291,
,3122,,BSEN395,
,3122,,COMS363,
,3122,,CPSC203,
,3122,,DNCE341,
,3122,,DNCE345,
,3122,,ECON201,
,3122,,ECON203,
,3122,,ECON303,
,3122,,ENGL233,
,3122,,ENTI381,
,3122,,FNCE317,
,3122,,FNCE443,
,3122,,FNCE451,
,3122,,FNCE461,
,3122,,GLGY209,
,3122,,GOPH375,
,3122,,HROD317,
,3122,,KNES331,
,3122,,MATH249,
,3122,,MGIS317,
,3122,,MGST391,
,3122,,MGST493,
,3122,,MGST495,
,3122,,MKTG317,
,3122,,MUSI301,
,3122,,OPMA317,
,3122,,PSYC203,
,3122,,RELS201,
,3122,,STAT213,
,3122,,STAT217,
,3123,,AMAT217,
,3123,,AMAT219,
,3123,,AMAT307,
,3123,,CPSC319,
,3123,,CPSC441,
,3123,,CPSC457,
,3123,,CPSC471,
,3123,,ENCM339,
,3123,,ENCM369,
,3123,,ENCM511,
,3123,,ENEL327,
,3123,,ENEL353,
,3123,,ENGG201,
,3123,,ENGG205,
,3123,,ENGG233,
,3123,,ENGG251,
,3123,,ENGG253,
,3123,,ENGG319,
,3123,,ENSF409,
,3123,,GRST205,
,3123,,INTE513.01,
,3123,,INTE513.01A,
,3123,,INTE513.02,
,3123,,INTE513.03,
,3123,,MATH211,
,3123,,MATH271,
,3123,,PHYS259,
,3123,,PHYS369,
,3123,,PSYC203,
,3123,,SENG301,
,3123,,SENG401,
,3123,,SENG403,
,3123,,SENG437,
,3123,,SENG471,
,3124,,ANTH331,
,3124,,ARKY325,
,3124,,CMCL313,
,3124,,CNST353,
,3124,,DEST201,
,3124,,DEST375,
,3124,,DEST393,
,3124,,DEST403,
,3124,,DEST405,
,3124,,DEST485,
,3124,,DEST591,
,3124,,ECON201,
,3124,,ECON203,
,3124,,ECON337,
,3124,,GEOG213,
,3124,,GNST300,
,3124,,GNST300A,
,3124,,GNST500,
,3124,,GNST500A,
,3124,,HTST200,
,3124,,HTST309,
,3124,,HTST493,
,3124,,INDG201,
,3124,,POLI279,
,3124,,POLI283,
,3124,,POLI369,
,3124,,RELS373,
,3124,,RELS381,
,3124,,RELS398,
,3124,,SOCI303,
,3124,,SOCI341,
,3124,,SOCI365,
,3124,,SOCI375,
,3125,,ACCT323,
,3125,,ACCT341,
,3125,,ACCT361,
,3125,,ACCT421,
,3125,,ACCT425,
,3125,,ACCT465,
,3125,,COMS363,
,3125,,DRAM357,
,3125,,DRAM571,
,3125,,ECON301,
,3125,,ECON303,
,3125,,ECON311,
,3125,,ECON321,
,3125,,ECON341,
,3125,,ECON355,
,3125,,ECON359,
,3125,,ECON395,
,3125,,ECON423,
,3125,,ENGL231,
,3125,,FNCE317,
,3125,,GLGY209,
,3125,,GLGY305,
,3125,,HROD317,
,3125,,MGIS317,
,3125,,MGST391,
,3125,,MKTG317,
,3125,,OPMA317,
,3125,,OPMA401,
,3125,,OPMA403,
,3125,,PHIL201,
,3125,,PSYC203,
,3125,,PSYC205,
,3125,,RELS203,
,3125,,RELS309,
,3125,,RELS333,
,3125,,RELS381,
,3125,,SOCI201,
,3125,,STAT217,
,3126,,ANTH201,
,3126,,ANTH311,
,3126,,BCEM393,
,3126,,BIOL231,
,3126,,BIOL233,
,3126,,BIOL311,
,3126,,BIOL313,
,3126,,BIOL331,
,3126,,CHEM201,
,3126,,CHEM203,
,3126,,CHEM351,
,3126,,CHEM353,
,3126,,CMMB343,
,3126,,CMMB403,
,3126,,DNCE345,
,3126,,ENGL231,
,3126,,ENGL239,
,3126,,GLGY209,
,3126,,KNES259,
,3126,,KNES260,
,3126,,MATH251,
,3126,,MATH253,
,3126,,MRSC321,
,3126,,MUSI303,
,3126,,MUSI309,
,3126,,PHYS221,
,3126,,PHYS223,
,3126,,PSYC205,
,3126,,SOCI201,
,3126,,SOCI321,
,3126,,STAT213,
,3126,,ZOOL375,
,3126,,ZOOL377,
,3126,,ZOOL461,
,3127,,ANTH201,
,3127,,ANTH311,
,3127,,ARHI323,
,3127,,ARHI325,
,3127,,ARKY201,
,3127,,ARKY205,
,3127,,ARKY325,
,3127,,BIOL233,
,3127,,CHEM201,
,3127,,CHEM203,
,3127,,DRAM203,
,3127,,ENGL231,
,3127,,ENGL233,
,3127,,GLGY307,
,3127,,MATH211,
,3127,,PHIL259,
,3127,,PHYS211,
,3127,,PSYC205,
,3127,,PSYC312,
,3127,,PSYC312A,
,3127,,PSYC345,
,3127,,PSYC351,
,3127,,PSYC353,
,3127,,PSYC365,
,3127,,PSYC369,
,3127,,PSYC375,
,3127,,PSYC383,
,3127,,PSYC385,
,3127,,PSYC407,
,3127,,PSYC421,
,3127,,PSYC423,
,3127,,PSYC429,
,3127,,PSYC437,
,3127,,PSYC459,
,3127,,PSYC475,
,3127,,SOCI201,
,3127,,SOCI325,
,3127,,SOCI327,
,3127,,SOCI371,
,3128,,ANTH303,
,3128,,ARKY327,
,3128,,ART321,
,3128,,BIOL231,
,3128,,BIOL233,
,3128,,CHEM201,
,3128,,CHEM203,
,3128,,EAST333,
,3128,,ECON201,
,3128,,HROD321,
,3128,,JPNS205,
,3128,,JPNS207,
,3128,,JPNS301,
,3128,,JPNS303,
,3128,,JPNS331,
,3128,,JPNS333,
,3128,,JPNS441,
,3128,,MATH211,
,3128,,MATH249,
,3128,,MATH253,
,3128,,PHYS211,
,3128,,PSYC205,
,3128,,PSYC312,
,3128,,PSYC312A,
,3128,,PSYC321,
,3128,,PSYC345,
,3128,,PSYC351,
,3128,,PSYC365,
,3128,,PSYC369,
,3128,,PSYC375,
,3128,,PSYC385,
,3128,,UNIV205,
,3129,,AMAT311,
,3129,,AMAT411,
,3129,,AMAT413,
,3129,,AMAT491,
,3129,,BIOL231,
,3129,,BIOL233,
,3129,,CHEM201,
,3129,,CHEM203,
,3129,,CHEM311,
,3129,,CHEM315,
,3129,,CHEM351,
,3129,,CHEM371,
,3129,,CHEM417,
,3129,,CHEM515,
,3129,,CPSC217,
,3129,,ENGL231,
,3129,,GEOG205,
,3129,,HTST201,
,3129,,MATH211,
,3129,,MATH251,
,3129,,MATH253,
,3129,,MATH271,
,3129,,MATH311,
,3129,,MATH321,
,3129,,MATH349,
,3129,,MATH353,
,3129,,MATH411,
,3129,,PHYS221,
,3129,,PHYS223,
,3129,,PHYS323,
,3129,,PMAT315,
,3129,,RELS205,
,3129,,SCIE311,
,3130,,AMAT311,
,3130,,AMAT411,
,3130,,AMAT413,
,3130,,AMAT491,
,3130,,BIOL231,
,3130,,BIOL233,
,3130,,CHEM201,
,3130,,CHEM203,
,3130,,CHEM311,
,3130,,CHEM315,
,3130,,CHEM351,
,3130,,CHEM371,
,3130,,CHEM417,
,3130,,CHEM515,
,3130,,CPSC217,
,3130,,ENGL231,
,3130,,GEOG205,
,3130,,HTST201,
,3130,,MATH211,
,3130,,MATH251,
,3130,,MATH253,
,3130,,MATH271,
,3130,,MATH311,
,3130,,MATH321,
,3130,,MATH349,
,3130,,MATH353,
,3130,,MATH411,
,3130,,PHYS221,
,3130,,PHYS223,
,3130,,PHYS323,
,3130,,PMAT315,
,3130,,RELS205,
,3130,,SCIE311,
,3131,,BIOL231,
,3131,,BIOL233,
,3131,,CHEM211,
,3131,,CHEM213,
,3131,,ECON201,
,3131,,ECON203,
,3131,,GLGY201,
,3131,,GLGY203,
,3131,,MATH251,
,3131,,MATH253,
,3132,,BCEM341,
,3132,,BIOL231,
,3132,,BIOL233,
,3132,,BIOL311,
,3132,,BIOL331,
,3132,,CHEM201,
,3132,,CHEM203,
,3132,,CHEM351,
,3132,,CHEM353,
,3132,,DRAM571,
,3132,,ECON201,
,3132,,ENGL239,
,3132,,KNES201,
,3132,,KNES203,
,3132,,KNES213,
,3132,,KNES237,
,3132,,KNES243,
,3132,,KNES245,
,3132,,KNES251,
,3132,,KNES253,
,3132,,KNES261,
,3132,,KNES263,
,3132,,KNES303,
,3132,,KNES323,
,3132,,KNES331,
,3132,,KNES355,
,3132,,KNES373,
,3132,,KNES397,
,3132,,KNES437,
,3132,,KNES465,
,3132,,MATH251,
,3132,,MUPF215,
,3132,,MUPF215A,
,3132,,MUPF315,
,3132,,MUPF315A,
,3132,,PHYS221,
,3132,,PHYS223,
,3132,,STAT213,
,3133,,ACCT317,
,3133,,ACCT323,
,3133,,ANTH303,
,3133,,ANTH311,
,3133,,ANTH331,
,3133,,ANTH451,
,3133,,BSEN291,
,3133,,BSEN395,
,3133,,BSEN595,
,3133,,COMS363,
,3133,,CPSC203,
,3133,,ECON201,
,3133,,ECON203,
,3133,,ENGL231,
,3133,,ENGL265,
,3133,,FINA203,
,3133,,FNCE317,
,3133,,GLGY209,
,3133,,GOPH375,
,3133,,GRST205,
,3133,,HROD317,
,3133,,MATH251,
,3133,,MGIS317,
,3133,,MGST391,
,3133,,MGST493,
,3133,,MGST495,
,3133,,MKTG317,
,3133,,MKTG433,
,3133,,MKTG435,
,3133,,MKTG465,
,3133,,MKTG483,
,3133,,MUHL309,
,3133,,OPMA317,
,3133,,OPMA405,
,3133,,PHIL249,
,3133,,SOCI201,
,3133,,SOCI325,
,3133,,STAT213,
,3133,,STAT217,
,3134,,AMAT217,
,3134,,AMAT415,
,3134,,ARKY325,
,3134,,ASTR207,
,3134,,CHEM201,
,3134,,CHEM203,
,3134,,CPSC217,
,3134,,ECON201,
,3134,,ECON203,
,3134,,GEOG205,
,3134,,GEOG213,
,3134,,GLGY201,
,3134,,GLGY203,
,3134,,GLGY337,
,3134,,GLGY341,
,3134,,GLGY381,
,3134,,GOPH355,
,3134,,GOPH359,
,3134,,GOPH453,
,3134,,GOPH457,
,3134,,GOPH517,
,3134,,GOPH547,
,3134,,GOPH551,
,3134,,GOPH557,
,3134,,GOPH559,
,3134,,MATH211,
,3134,,MATH253,
,3134,,MATH331,
,3134,,MATH349,
,3134,,MUHL309,
,3134,,PHYS221,
,3134,,PHYS223,
,3134,,PHYS321,
,3134,,PHYS323,
,3134,,SOCI201,
,3135,,ANTH203,
,3135,,ANTH303,
,3135,,ARKY327,
,3135,,ARKY343,
,3135,,CPSC203,
,3135,,DEST405,
,3135,,DEST485,
,3135,,DRAM571,
,3135,,ECON201,
,3135,,ECON203,
,3135,,ECON321,
,3135,,FREN215,
,3135,,FREN333,
,3135,,FREN359,
,3135,,GEOG213,
,3135,,GLGY209,
,3135,,GOPH375,
,3135,,HTST201,
,3135,,HTST209,
,3135,,HTST307,
,3135,,HTST333,
,3135,,HTST413.02,
,3135,,HTST415,
,3135,,INTR301,
,3135,,INTR501,
,3135,,POLI201,
,3135,,POLI321,
,3135,,POLI359,
,3135,,POLI381,
,3135,,POLI399,
,3135,,ROST299,
,3135,,SPAN201,
,3135,,SPAN203,
,3136,,AMAT217,
,3136,,AMAT219,
,3136,,AMAT307,
,3136,,CHEM209,
,3136,,CHEM357,
,3136,,COMS363,
,3136,,ECON201,
,3136,,ECON203,
,3136,,ENGG201,
,3136,,ENGG205,
,3136,,ENGG209,
,3136,,ENGG233,
,3136,,ENGG251,
,3136,,ENGG253,
,3136,,ENGG311,
,3136,,ENGG317,
,3136,,ENGG319,
,3136,,ENGG325,
,3136,,ENGG349,
,3136,,ENGG407,
,3136,,ENGG481,
,3136,,ENGG513,
,3136,,ENME101,
,3136,,ENME337,
,3136,,ENME341,
,3136,,ENME421,
,3136,,ENME461,
,3136,,ENME471,
,3136,,ENME473,
,3136,,ENME479,
,3136,,ENME485,
,3136,,ENME493,
,3136,,ENME495,
,3136,,ENMF417,
,3136,,MATH211,
,3136,,PHYS259,
,3136,,PHYS369,
,3137,,DNCE207,
,3137,,DNCE209,
,3137,,DNCE235,
,3137,,DNCE247,
,3137,,DNCE267,
,3137,,DNCE305,
,3137,,DNCE307,
,3137,,DNCE321,
,3137,,DNCE323,
,3137,,DNCE331,
,3137,,DNCE345,
,3137,,FINA203,
,3137,,PSYC205,
,3137,,PSYC312,
,3137,,PSYC312A,
,3137,,PSYC351,
,3137,,PSYC365,
,3137,,PSYC375,
,3137,,RELS203,
,3138,,BIOL231,
,3138,,BIOL233,
,3138,,CHEM201,
,3138,,CHEM203,
,3138,,ENGL231,
,3138,,MATH249,
,3138,,STAT211,
,3139,,ANTH203,
,3139,,ASTR207,
,3139,,ASTR209,
,3139,,CHIN431,
,3139,,CPSC203,
,3139,,ECON201,
,3139,,ECON203,
,3139,,ECON301,
,3139,,ECON303,
,3139,,ECON321,
,3139,,ECON323,
,3139,,ECON341,
,3139,,ECON357,
,3139,,ECON359,
,3139,,ECON379,
,3139,,ECON395,
,3139,,ECON401,
,3139,,ECON403,
,3139,,ECON453,
,3139,,ECON465,
,3139,,GLGY209,
,3139,,GOPH375,
,3139,,ITAL201,
,3139,,MATH251,
,3139,,MATH253,
,3139,,MUHL309,
,3139,,PHIL279,
,3139,,PHYS371,
,3139,,PSYC203,
,3139,,RELS399,
,3139,,SOCI201,
,3139,,STAT213,
,3139,,STAT217,
,3140,,ART241,
,3140,,CPSC231,
,3140,,CPSC233,
,3140,,CPSC313,
,3140,,CPSC331,
,3140,,CPSC335,
,3140,,CPSC355,
,3140,,CPSC359,
,3140,,CPSC413,
,3140,,CPSC449,
,3140,,CPSC481,
,3140,,CPSC583,
,3140,,DNCE315,
,3140,,ECON201,
,3140,,GRST209,
,3140,,JPNS205,
,3140,,JPNS207,
,3140,,JPNS301,
,3140,,JPNS303,
,3140,,JPNS331,
,3140,,JPNS333,
,3140,,MATH211,
,3140,,MATH249,
,3140,,MATH253,
,3140,,MATH271,
,3140,,MATH349,
,3140,,PHIL249,
,3140,,PHIL279,
,3140,,PSYC203,
,3140,,SENG301,
,3140,,SPAN201,
,3140,,STAT211,
,3141,,ANTH201,
,3141,,ANTH203,
,3141,,ARHI323,
,3141,,ARHI325,
,3141,,BIOL231,
,3141,,BIOL233,
,3141,,BIOL241,
,3141,,BIOL315,
,3141,,CHEM201,
,3141,,CHEM203,
,3141,,CHEM321,
,3141,,CHEM351,
,3141,,CPSC203,
,3141,,ECON201,
,3141,,ECON203,
,3141,,ENGL235,
,3141,,GEOG397.07,
,3141,,GLGY307,
,3141,,JPNS205,
,3141,,JPNS207,
,3141,,MATH251,
,3141,,MATH253,
,3141,,MUTC351,
,3141,,PHYS221,
,3141,,PHYS223,
,3141,,STAT211,
,3141,,STAT213,
,3142,,BIOL231,
,3142,,COMS477,
,3142,,KNES201,
,3142,,KNES203,
,3142,,KNES213,
,3142,,KNES237,
,3142,,KNES243,
,3142,,KNES245,
,3142,,KNES251,
,3142,,KNES253,
,3142,,KNES261,
,3142,,KNES263,
,3142,,KNES303,
,3142,,KNES323,
,3142,,KNES351,
,3142,,KNES353,
,3142,,KNES355,
,3142,,KNES363,
,3142,,KNES373,
,3142,,KNES397,
,3142,,KNES399,
,3142,,KNES441,
,3142,,LING201,
,3142,,PSYC205,
,3142,,PSYC351,
,3142,,PSYC353,
,3142,,PSYC365,
,3142,,PSYC383,
,3142,,SOCI201,
,3142,,SOCI303,
,3142,,SOCI341,
,3142,,STAT213,
,3142,,STAT217,
,3143,,ANTH201,
,3143,,ANTH311,
,3143,,ARKY201,
,3143,,ARKY203,
,3143,,ARKY205,
,3143,,ARKY305,
,3143,,ARKY327,
,3143,,ARKY345,
,3143,,ARKY357,
,3143,,ARKY395,
,3143,,ARKY413,
,3143,,ARKY415,
,3143,,ARKY417,
,3143,,ARKY437,
,3143,,ARKY443,
,3143,,ARKY451,
,3143,,ARKY453,
,3143,,ARKY471,
,3143,,ARKY555,
,3143,,BIOL231,
,3143,,CNST339,
,3143,,CNST341,
,3143,,DEST201,
,3143,,EAST317,
,3143,,EAST319,
,3143,,EAST333,
,3143,,GEOG205,
,3143,,GEOG211,
,3143,,GEOG213,
,3143,,GEOG231,
,3143,,GEOG307,
,3143,,GEOG313,
,3143,,GEOG317,
,3143,,GEOG381,
,3143,,GRST315,
,3143,,HTST201,
,3143,,HTST385,
,3143,,PSYC203,
,3143,,ROST299,
,3144,,ANTH201,
,3144,,ARHI201,
,3144,,ARHI203,
,3144,,ARHI419,
,3144,,ARHI423,
,3144,,ARST201,
,3144,,BIOL205,
,3144,,BIOL305,
,3144,,CNST355,
,3144,,DNCE201,
,3144,,DNCE205,
,3144,,GERM200,
,3144,,GERM202,
,3144,,GERM204,
,3144,,GERM313,
,3144,,GERM315,
,3144,,GERM331,
,3144,,GERM333,
,3144,,GERM349,
,3144,,GERM353,
,3144,,GERM357,
,3144,,GERM359,
,3144,,GERM401,
,3144,,GERM403,
,3144,,GERM469,
,3144,,GRST209,
,3144,,GRST306,
,3144,,GRST325,
,3144,,GRST327,
,3144,,HTST333,
,3144,,HTST357,
,3144,,HTST413.02,
,3144,,LING201,
,3144,,LING203,
,3144,,LING311,
,3144,,PSYC203,
,3145,,ACCT317,
,3145,,ACCT323,
,3145,,ACCT341,
,3145,,ACCT343,
,3145,,ACCT425,
,3145,,ANTH201,
,3145,,ART241,
,3145,,ART336,
,3145,,ART338,
,3145,,BSEN291,
,3145,,BSEN395,
,3145,,COMS363,
,3145,,CPSC203,
,3145,,ECON201,
,3145,,ECON203,
,3145,,ENGL265,
,3145,,FNCE317,
,3145,,GEOG205,
,3145,,GLGY209,
,3145,,GRST321,
,3145,,HROD317,
,3145,,MATH251,
,3145,,MGIS317,
,3145,,MGST391,
,3145,,MKTG317,
,3145,,OPMA317,
,3145,,POLI201,
,3145,,RELS201,
,3145,,RELS337,
,3145,,RMIN317,
,3145,,SPAN203,
,3145,,SPAN301,
,3145,,SPAN303,
,3145,,SPAN321,
,3145,,STAT213,
,3145,,STAT217,
,3145,,TOUR309,
,3146,,AMAT217,
,3146,,AMAT219,
,3146,,CHEM209,
,3146,,ENGG201,
,3146,,ENGG205,
,3146,,ENGG233,
,3146,,ENGG251,
,3146,,ENGG253,
,3146,,MATH211,
,3146,,PHYS259,
,3147,,ANTH201,
,3147,,ANTH203,
,3147,,ARKY325,
,3147,,ARKY327,
,3147,,ASTR207,
,3147,,ASTR209,
,3147,,CHEM201,
,3147,,CHEM203,
,3147,,GEOG211,
,3147,,GLGY209,
,3147,,GLGY307,
,3147,,GRST205,
,3147,,GRST209,
,3147,,MATH251,
,3147,,MATH253,
,3147,,PSYC203,
,3147,,PSYC205,
,3147,,UBST253,
,3148,,AMAT217,
,3148,,ANTH201,
,3148,,ANTH311,
,3148,,ANTH317,
,3148,,ANTH331,
,3148,,ANTH435,
,3148,,BIOL241,
,3148,,BIOL243,
,3148,,BIOL311,
,3148,,CHEM201,
,3148,,CHEM203,
,3148,,COMS201,
,3148,,ENGL235,
,3148,,ENGL387,
,3148,,MATH253,
,3148,,PHIL249,
,3148,,PHYS227,
,3148,,PSYC312,
,3148,,PSYC312A,
,3148,,PSYC351,
,3148,,PSYC365,
,3148,,PSYC369,
,3148,,PSYC375,
,3148,,PSYC383,
,3148,,PSYC463,
,3148,,PSYC478,
,3148,,PSYC503,
,3148,,PSYC531,
,3148,,RELS203,
,3148,,RELS205,
,3148,,RUSS201,
,3149,,AMAT217,
,3149,,ANTH201,
,3149,,ANTH311,
,3149,,ANTH317,
,3149,,ANTH331,
,3149,,ANTH435,
,3149,,BIOL241,
,3149,,BIOL243,
,3149,,BIOL311,
,3149,,CHEM201,
,3149,,CHEM203,
,3149,,COMS201,
,3149,,ENGL235,
,3149,,ENGL387,
,3149,,MATH253,
,3149,,PHIL249,
,3149,,PHYS227,
,3149,,PSYC312,
